Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time
2020-02-12,Chin Up,Back,85.0,5,,,
2020-02-12,Chin Up,Back,80.0,6,,,
2020-02-12,Chin Up,Back,80.0,7,,,
2020-02-12,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-02-12,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-02-12,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-02-12,Lying Triceps Extension,Triceps,10.0,20,,,
2020-02-12,Lying Triceps Extension,Triceps,10.0,18,,,
2020-02-12,Lying Triceps Extension,Triceps,10.0,15,,,
2020-02-12,Seated Machine Curl,Biceps,28.0,20,,,
2020-02-12,Seated Machine Curl,Biceps,25.0,18,,,
2020-02-12,Seated Machine Curl,Biceps,23.0,15,,,
2020-02-12,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-02-14,Chin Up,Back,85.0,6,,,
2020-02-14,Chin Up,Back,85.0,5,,,
2020-02-14,Chin Up,Back,80.0,5,,,
2020-02-14,Ring Dip,Triceps,65.0,20,,,
2020-02-14,Ring Dip,Triceps,85.0,12,,,
2020-02-14,Ring Dip,Triceps,85.0,12,,,
2020-02-14,Lateral Dumbbell Raise,Shoulders,4.0,40,,,
2020-02-14,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-02-14,Lateral Dumbbell Raise,Shoulders,4.0,25,,,
2020-02-14,Leg Press,Legs,90.0,12,,,
2020-02-15,Chin Up,Back,80.0,9,,,
2020-02-15,Chin Up,Back,80.0,6,,,
2020-02-15,Chin Up,Back,80.0,6,,,
2020-02-15,Seated Dumbbell Press,Shoulders,18.0,15,,,
2020-02-15,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-02-15,Seated Dumbbell Press,Shoulders,18.0,9,,,
2020-02-15,Lying Triceps Extension,Triceps,10.0,20,,,
2020-02-15,Lying Triceps Extension,Triceps,10.0,15,,,
2020-02-15,Lying Triceps Extension,Triceps,10.0,12,,,
2020-02-15,Barbell Curl,Biceps,15.0,15,,,
2020-02-15,Barbell Curl,Biceps,15.0,20,,,
2020-02-15,Barbell Curl,Biceps,15.0,15,,,
2020-02-16,Lateral Dumbbell Raise,Shoulders,5.0,30,,,
2020-02-16,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-02-16,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-02-16,Lateral Dumbbell Raise,Shoulders,5.0,12,,,
2020-02-18,Chin Up,Back,85.0,6,,,
2020-02-18,Chin Up,Back,85.0,6,,,
2020-02-18,Chin Up,Back,85.0,5,,,
2020-02-18,Ring Dip,Triceps,65.0,25,,,
2020-02-18,Ring Dip,Triceps,85.0,12,,,
2020-02-18,Ring Dip,Triceps,85.0,15,,,
2020-02-18,Ring Dip,Triceps,85.0,12,,,
2020-02-18,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-02-18,Lateral Dumbbell Raise,Shoulders,6.0,22,,,
2020-02-18,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-02-18,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-02-18,Seated Machine Curl,Biceps,28.0,22,,,
2020-02-18,Seated Machine Curl,Biceps,21.5,19,,,
2020-02-18,Seated Machine Curl,Biceps,20.0,16,,,
2020-02-18,Lying Triceps Extension,Triceps,10.0,25,,,
2020-02-18,Lying Triceps Extension,Triceps,10.0,20,,,
2020-02-18,Lying Triceps Extension,Triceps,10.0,18,,,
2020-02-18,Leg Press,Legs,90.0,20,,,
2020-02-18,Leg Press,Legs,90.0,20,,,
2020-02-18,Leg Press,Legs,90.0,20,,,
2020-02-19,Chin Up,Back,85.0,6,,,
2020-02-19,Chin Up,Back,85.0,6,,,
2020-02-19,Chin Up,Back,85.0,6,,,
2020-02-19,Seated Dumbbell Press,Shoulders,18.0,16,,,
2020-02-19,Seated Dumbbell Press,Shoulders,18.0,12,,,
2020-02-19,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-02-19,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-02-19,Lateral Dumbbell Raise,Shoulders,6.0,22,,,
2020-02-19,Lateral Dumbbell Raise,Shoulders,4.0,31,,,
2020-02-19,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-02-19,Lying Triceps Extension,Triceps,10.0,26,,,
2020-02-19,Lying Triceps Extension,Triceps,10.0,20,,,
2020-02-21,Chin Up,Back,86.25,6,,,
2020-02-21,Chin Up,Back,85.0,6,,,
2020-02-21,Chin Up,Back,85.0,6,,,
2020-02-21,Ring Dip,Triceps,65.0,25,,,
2020-02-21,Ring Dip,Triceps,85.0,16,,,
2020-02-21,Ring Dip,Triceps,85.0,12,,,
2020-02-21,Ring Dip,Triceps,85.0,12,,,
2020-02-21,Seated Dumbbell Press,Shoulders,18.0,16,,,
2020-02-21,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-02-21,Seated Dumbbell Press,Shoulders,18.0,9,,,
2020-02-21,Leg Press,Legs,90.0,20,,,
2020-02-21,Leg Press,Legs,90.0,20,,,
2020-02-22,Chin Up,Back,90.0,6,,,
2020-02-22,Chin Up,Back,85.0,5,,,
2020-02-22,Chin Up,Back,85.0,5,,,
2020-02-22,Lateral Dumbbell Raise,Shoulders,6.0,30,,,
2020-02-22,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-02-22,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-02-22,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-02-22,Seated Machine Curl,Biceps,29.5,23,,,
2020-02-22,Seated Machine Curl,Biceps,28.0,18,,,
2020-02-22,Seated Machine Curl,Biceps,25.0,15,,,
2020-02-22,Lying Triceps Extension,Triceps,10.0,25,,,
2020-02-22,Lying Triceps Extension,Triceps,10.0,23,,,
2020-02-22,Lying Triceps Extension,Triceps,10.0,20,,,
2020-02-24,Chin Up,Back,90.0,6,,,
2020-02-24,Chin Up,Back,85.0,6,,,
2020-02-24,Chin Up,Back,85.0,5,,,
2020-02-24,Ring Dip,Triceps,65.0,25,,,
2020-02-24,Ring Dip,Triceps,85.0,16,,,
2020-02-24,Ring Dip,Triceps,85.0,15,,,
2020-02-24,Ring Dip,Triceps,85.0,15,,,
2020-02-25,Flat Barbell Bench Press,Chest,20.0,15,,,
2020-02-25,Flat Barbell Bench Press,Chest,50.0,15,,,
2020-02-25,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-02-25,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-02-25,Seated Dumbbell Press,Shoulders,18.0,13,,,
2020-02-25,Seated Dumbbell Press,Shoulders,18.0,9,,,
2020-02-25,Seated Dumbbell Press,Shoulders,18.0,8,,,
2020-02-25,Seated Machine Curl,Biceps,29.5,23,,,
2020-02-25,Seated Machine Curl,Biceps,26.0,16,,,
2020-02-25,Seated Machine Curl,Biceps,25.0,12,,,
2020-02-25,Lying Triceps Extension,Triceps,10.0,26,,,
2020-02-25,Lying Triceps Extension,Triceps,10.0,23,,,
2020-02-25,Lying Triceps Extension,Triceps,10.0,18,,,
2020-02-25,Leg Press,Legs,100.0,10,,,
2020-02-25,Leg Press,Legs,100.0,10,,,
2020-02-25,Leg Press,Legs,100.0,12,,,
2020-02-26,Chin Up,Back,90.0,6,,,
2020-02-26,Chin Up,Back,85.0,6,,,
2020-02-26,Chin Up,Back,85.0,6,,,
2020-02-26,Ring Dip,Triceps,65.0,25,,,
2020-02-26,Ring Dip,Triceps,85.0,15,,,
2020-02-26,Ring Dip,Triceps,85.0,15,,,
2020-02-26,Ring Dip,Triceps,85.0,15,,,
2020-02-26,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-02-26,Lateral Dumbbell Raise,Shoulders,6.0,22,,,
2020-02-26,Lateral Dumbbell Raise,Shoulders,4.0,32,,,
2020-02-26,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-02-28,Chin Up,Back,90.0,6,,,
2020-02-28,Chin Up,Back,85.0,6,,,
2020-02-28,Chin Up,Back,85.0,6,,,
2020-02-28,Ring Dip,Triceps,65.0,25,,,
2020-02-28,Ring Dip,Triceps,85.0,16,,,
2020-02-28,Ring Dip,Triceps,85.0,15,,,
2020-02-28,Ring Dip,Triceps,85.0,15,,,
2020-02-28,Seated Machine Curl,Biceps,29.5,23,,,
2020-02-28,Seated Machine Curl,Biceps,28.0,15,,,
2020-02-28,Seated Machine Curl,Biceps,26.5,15,,,
2020-02-28,Lying Triceps Extension,Triceps,10.0,27,,,
2020-02-28,Lying Triceps Extension,Triceps,10.0,22,,,
2020-02-28,Lying Triceps Extension,Triceps,10.0,22,,,
2020-02-28,Leg Press,Legs,100.0,12,,,
2020-02-28,Leg Press,Legs,100.0,15,,,
2020-02-28,Leg Press,Legs,100.0,12,,,
2020-02-29,Flat Barbell Bench Press,Chest,20.0,15,,,
2020-02-29,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-02-29,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-02-29,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-02-29,Seated Dumbbell Press,Shoulders,18.0,13,,,
2020-02-29,Seated Dumbbell Press,Shoulders,18.0,11,,,
2020-02-29,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-02-29,Seated Calf Raise Machine,Legs,25.0,20,,,
2020-02-29,Seated Calf Raise Machine,Legs,25.0,25,,,
2020-02-29,Seated Calf Raise Machine,Legs,25.0,25,,,
2020-02-29,Seated Calf Raise Machine,Legs,25.0,20,,,
2020-03-01,Lateral Dumbbell Raise,Shoulders,5.0,27,,,
2020-03-01,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-03-01,Lateral Dumbbell Raise,Shoulders,5.0,22,,,
2020-03-01,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-01,Dumbbell Curl,Biceps,5.0,30,,,
2020-03-01,Dumbbell Curl,Biceps,5.0,25,,,
2020-03-03,Chin Up,Back,85.0,5,,,
2020-03-03,Chin Up,Back,85.0,5,,,
2020-03-03,Chin Up,Back,85.0,6,,,
2020-03-03,Chin Up,Back,85.0,5,,,
2020-03-03,Ring Dip,Triceps,65.0,25,,,
2020-03-03,Ring Dip,Triceps,85.0,16,,,
2020-03-03,Ring Dip,Triceps,85.0,16,,,
2020-03-03,Ring Dip,Triceps,85.0,16,,,
2020-03-03,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-03-03,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-03-03,Lateral Dumbbell Raise,Shoulders,4.0,31,,,
2020-03-03,Lateral Dumbbell Raise,Shoulders,4.0,31,,,
2020-03-04,Flat Barbell Bench Press,Chest,20.0,15,,,
2020-03-04,Flat Barbell Bench Press,Chest,60.0,13,,,
2020-03-04,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-03-04,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-03-04,Seated Dumbbell Press,Shoulders,18.0,13,,,
2020-03-04,Seated Dumbbell Press,Shoulders,18.0,11,,,
2020-03-04,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-03-04,Seated Machine Curl,Biceps,29.5,24,,,
2020-03-04,Seated Machine Curl,Biceps,28.0,15,,,
2020-03-04,Seated Machine Curl,Biceps,28.0,15,,,
2020-03-04,Lying Triceps Extension,Triceps,10.0,27,,,
2020-03-04,Lying Triceps Extension,Triceps,10.0,23,,,
2020-03-04,Lying Triceps Extension,Triceps,10.0,23,,,
2020-03-06,Chin Up,Back,90.0,6,,,
2020-03-06,Chin Up,Back,87.5,6,,,
2020-03-06,Chin Up,Back,87.5,5,,,
2020-03-06,Ring Dip,Triceps,65.0,25,,,
2020-03-06,Ring Dip,Triceps,87.5,16,,,
2020-03-06,Ring Dip,Triceps,87.5,16,,,
2020-03-06,Ring Dip,Triceps,87.5,16,,,
2020-03-06,Lateral Dumbbell Raise,Shoulders,6.0,26,,,
2020-03-06,Lateral Dumbbell Raise,Shoulders,6.0,26,,,
2020-03-06,Lateral Dumbbell Raise,Shoulders,4.0,35,,,
2020-03-06,Lateral Dumbbell Raise,Shoulders,4.0,35,,,
2020-03-06,Leg Press,Legs,100.0,15,,,
2020-03-06,Leg Press,Legs,100.0,15,,,
2020-03-06,Leg Press,Legs,100.0,15,,,
2020-03-07,Flat Barbell Bench Press,Chest,20.0,15,,,
2020-03-07,Flat Barbell Bench Press,Chest,60.0,15,,,
2020-03-07,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-03-07,Flat Barbell Bench Press,Chest,60.0,10,,,
2020-03-07,Seated Dumbbell Press,Shoulders,18.0,11,,,
2020-03-07,Seated Dumbbell Press,Shoulders,18.0,13,,,
2020-03-07,Seated Dumbbell Press,Shoulders,18.0,10,,,
2020-03-07,Seated Machine Curl,Biceps,29.5,26,,,
2020-03-07,Seated Machine Curl,Biceps,28.0,16,,,
2020-03-07,Seated Machine Curl,Biceps,26.5,15,,,
2020-03-07,Lying Triceps Extension,Triceps,10.0,30,,,
2020-03-07,Lying Triceps Extension,Triceps,10.0,25,,,
2020-03-07,Lying Triceps Extension,Triceps,10.0,23,,,
2020-03-07,Leg Press,Legs,110.0,15,,,
2020-03-07,Leg Press,Legs,110.0,15,,,
2020-03-07,Leg Press,Legs,110.0,15,,,
2020-03-08,Lateral Dumbbell Raise,Shoulders,5.0,30,,,
2020-03-08,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-03-08,Lateral Dumbbell Raise,Shoulders,5.0,22,,,
2020-03-08,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-08,Dumbbell Curl,Biceps,5.0,30,,,
2020-03-08,Dumbbell Curl,Biceps,5.0,22,,,
2020-03-08,Dumbbell Curl,Biceps,5.0,22,,,
2020-03-10,Chin Up,Back,90.0,6,,,
2020-03-10,Chin Up,Back,90.0,5,,,
2020-03-10,Chin Up,Back,87.5,5,,,
2020-03-10,Ring Dip,Triceps,65.0,25,,,
2020-03-10,Ring Dip,Triceps,90.0,16,,,
2020-03-10,Ring Dip,Triceps,87.5,16,,,
2020-03-10,Ring Dip,Triceps,87.5,16,,,
2020-03-10,Lateral Dumbbell Raise,Shoulders,6.0,30,,,
2020-03-10,Lateral Dumbbell Raise,Shoulders,6.0,22,,,
2020-03-10,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-03-10,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-03-10,Leg Press,Legs,110.0,15,,,
2020-03-10,Leg Press,Legs,110.0,15,,,
2020-03-10,Leg Press,Legs,110.0,15,,,
2020-03-11,Flat Barbell Bench Press,Chest,20.0,15,,,
2020-03-11,Flat Barbell Bench Press,Chest,60.0,15,,,
2020-03-11,Flat Barbell Bench Press,Chest,60.0,13,,,
2020-03-11,Flat Barbell Bench Press,Chest,60.0,12,,,
2020-03-11,Seated Dumbbell Press,Shoulders,17.5,15,,,
2020-03-11,Seated Dumbbell Press,Shoulders,17.5,12,,,
2020-03-11,Seated Dumbbell Press,Shoulders,17.5,12,,,
2020-03-11,Lying Triceps Extension,Triceps,15.0,23,,,
2020-03-11,Lying Triceps Extension,Triceps,10.0,25,,,
2020-03-11,Lying Triceps Extension,Triceps,10.0,25,,,
2020-03-11,Barbell Curl,Biceps,20.0,15,,,
2020-03-11,Barbell Curl,Biceps,15.0,20,,,
2020-03-11,Barbell Curl,Biceps,15.0,15,,,
2020-03-11,Leg Extension Machine,Legs,35.0,22,,,
2020-03-11,Leg Extension Machine,Legs,35.0,25,,,
2020-03-11,Leg Extension Machine,Legs,35.0,28,,,
2020-03-13,Chin Up,Back,85.0,6,,,
2020-03-13,Chin Up,Back,90.0,6,,,
2020-03-13,Chin Up,Back,87.0,5,,,
2020-03-13,Chin Up,Back,85.0,4,,,
2020-03-13,Ring Dip,Triceps,65.0,25,,,
2020-03-13,Ring Dip,Triceps,90.0,16,,,
2020-03-13,Ring Dip,Triceps,90.0,16,,,
2020-03-13,Ring Dip,Triceps,87.5,16,,,
2020-03-13,Lateral Dumbbell Raise,Shoulders,6.0,30,,,
2020-03-13,Lateral Dumbbell Raise,Shoulders,6.0,25,,,
2020-03-13,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-03-13,Lateral Dumbbell Raise,Shoulders,4.0,28,,,
2020-03-13,Leg Extension Machine,Legs,40.0,28,,,
2020-03-13,Leg Extension Machine,Legs,40.0,25,,,
2020-03-13,Leg Extension Machine,Legs,40.0,22,,,
2020-03-14,Chin Up,Back,77.0,7,,,
2020-03-14,Chin Up,Back,77.0,7,,,
2020-03-14,Chin Up,Back,77.0,7,,,
2020-03-14,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-14,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-14,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-14,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-14,Dumbbell Curl,Biceps,5.0,30,,,
2020-03-14,Dumbbell Curl,Biceps,5.0,22,,,
2020-03-14,Dumbbell Curl,Biceps,5.0,19,,,
2020-03-16,Chin Up,Back,77.0,8,,,
2020-03-16,Chin Up,Back,77.0,7,,,
2020-03-16,Chin Up,Back,77.0,7,,,
2020-03-16,Chin Up,Back,77.0,7,,,
2020-03-16,Seated Dumbbell Press,Shoulders,13.0,13,,,
2020-03-16,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-16,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-16,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-16,Push Up,Chest,65.0,30,,,
2020-03-16,Push Up,Chest,65.0,30,,,
2020-03-16,Push Up,Chest,65.0,30,,,
2020-03-16,Push Up,Chest,65.0,30,,,
2020-03-16,Dumbbell Curl,Biceps,5.0,30,,,
2020-03-16,Dumbbell Curl,Biceps,5.0,25,,,
2020-03-16,Dumbbell Curl,Biceps,5.0,20,,,
2020-03-16,Dumbbell Curl,Biceps,5.0,24,,,
2020-03-18,Chin Up,Back,77.0,8,,,
2020-03-18,Chin Up,Back,77.0,7,,,
2020-03-18,Chin Up,Back,77.0,7,,,
2020-03-18,Chin Up,Back,77.0,7,,,
2020-03-18,Seated Dumbbell Press,Shoulders,13.0,14,,,
2020-03-18,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-18,Seated Dumbbell Press,Shoulders,13.0,13,,,
2020-03-18,Seated Dumbbell Press,Shoulders,13.0,13,,,
2020-03-18,Push Up,Chest,65.0,30,,,
2020-03-18,Push Up,Chest,65.0,30,,,
2020-03-18,Push Up,Chest,65.0,30,,,
2020-03-18,Push Up,Chest,65.0,30,,,
2020-03-18,Dumbbell Curl,Biceps,5.0,30,,,
2020-03-18,Dumbbell Curl,Biceps,5.0,25,,,
2020-03-18,Dumbbell Curl,Biceps,5.0,25,,,
2020-03-18,Dumbbell Curl,Biceps,5.0,21,,,
2020-03-20,Chin Up,Back,77.0,8,,,
2020-03-20,Chin Up,Back,77.0,8,,,
2020-03-20,Chin Up,Back,77.0,7,,,
2020-03-20,Chin Up,Back,77.0,7,,,
2020-03-20,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-20,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-20,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-20,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-20,Push Up,Chest,65.0,30,,,
2020-03-20,Push Up,Chest,65.0,30,,,
2020-03-20,Push Up,Chest,65.0,30,,,
2020-03-20,Push Up,Chest,65.0,30,,,
2020-03-20,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-20,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-20,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-20,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-20,Dumbbell Curl,Biceps,5.0,30,,,
2020-03-20,Dumbbell Curl,Biceps,5.0,23,,,
2020-03-20,Dumbbell Curl,Biceps,5.0,15,,,
2020-03-20,Dumbbell Curl,Biceps,5.0,20,,,
2020-03-22,Chin Up,Back,77.0,8,,,
2020-03-22,Chin Up,Back,77.0,8,,,
2020-03-22,Chin Up,Back,77.0,8,,,
2020-03-22,Chin Up,Back,77.0,7,,,
2020-03-22,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-22,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-22,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-22,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-22,Push Up,Chest,65.0,30,,,
2020-03-22,Push Up,Chest,65.0,30,,,
2020-03-22,Push Up,Chest,65.0,30,,,
2020-03-22,Push Up,Chest,65.0,30,,,
2020-03-22,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-03-22,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-03-22,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-22,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-22,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-03-22,Dumbbell Curl,Biceps,5.0,30,,,
2020-03-22,Dumbbell Curl,Biceps,5.0,25,,,
2020-03-22,Dumbbell Curl,Biceps,5.0,25,,,
2020-03-22,Dumbbell Curl,Biceps,5.0,25,,,
2020-03-24,Chin Up,Back,77.0,8,,,
2020-03-24,Chin Up,Back,77.0,8,,,
2020-03-24,Chin Up,Back,77.0,8,,,
2020-03-24,Chin Up,Back,77.0,8,,,
2020-03-24,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-24,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-24,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-24,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-24,Push Up,Chest,65.0,30,,,
2020-03-24,Push Up,Chest,65.0,30,,,
2020-03-24,Push Up,Chest,65.0,30,,,
2020-03-24,Push Up,Chest,65.0,30,,,
2020-03-24,Dumbbell Curl,Biceps,5.0,30,,,
2020-03-24,Dumbbell Curl,Biceps,5.0,18,,,
2020-03-24,Dumbbell Curl,Biceps,5.0,18,,,
2020-03-24,Dumbbell Curl,Biceps,5.0,18,,,
2020-03-25,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-25,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-25,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-25,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-25,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-27,Chin Up,Back,77.0,10,,,
2020-03-27,Chin Up,Back,77.0,8,,,
2020-03-27,Chin Up,Back,77.0,8,,,
2020-03-27,Chin Up,Back,77.0,8,,,
2020-03-27,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-27,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-27,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-27,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-03-27,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-03-27,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-03-27,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-03-27,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-27,Lateral Dumbbell Raise,Shoulders,4.0,30,,,
2020-03-27,Dumbbell Curl,Biceps,5.0,25,,,
2020-03-27,Dumbbell Curl,Biceps,5.0,20,,,
2020-03-27,Dumbbell Curl,Biceps,5.0,20,,,
2020-03-27,Dumbbell Curl,Biceps,5.0,18,,,
2020-03-29,Chin Up,Back,77.0,10,,,
2020-03-29,Chin Up,Back,77.0,8,,,
2020-03-29,Chin Up,Back,77.0,8,,,
2020-03-29,Chin Up,Back,77.0,8,,,
2020-03-29,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-29,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-29,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-03-29,Seated Dumbbell Press,Shoulders,13.0,11,,,
2020-03-29,Push Up,Chest,65.0,30,,,
2020-03-29,Push Up,Chest,65.0,30,,,
2020-03-29,Push Up,Chest,65.0,30,,,
2020-03-29,Push Up,Chest,65.0,30,,,
2020-03-29,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-03-29,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-03-29,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-01,Chin Up,Back,77.0,10,,,
2020-04-01,Chin Up,Back,77.0,8,,,
2020-04-01,Chin Up,Back,77.0,8,,,
2020-04-01,Chin Up,Back,77.0,8,,,
2020-04-01,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-01,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-01,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-04-01,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-04-01,Push Up,Chest,65.0,30,,,
2020-04-01,Push Up,Chest,65.0,30,,,
2020-04-01,Push Up,Chest,65.0,30,,,
2020-04-01,Push Up,Chest,65.0,30,,,
2020-04-01,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-01,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-01,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-01,Dumbbell Curl,Biceps,5.0,25,,,
2020-04-01,Dumbbell Curl,Biceps,5.0,25,,,
2020-04-03,Chin Up,Back,77.0,10,,,
2020-04-03,Chin Up,Back,77.0,10,,,
2020-04-03,Chin Up,Back,77.0,10,,,
2020-04-03,Chin Up,Back,77.0,10,,,
2020-04-03,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-03,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-03,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-03,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-03,Push Up,Chest,65.0,30,,,
2020-04-03,Push Up,Chest,65.0,30,,,
2020-04-03,Push Up,Chest,65.0,30,,,
2020-04-03,Push Up,Chest,65.0,30,,,
2020-04-03,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-03,Lateral Dumbbell Raise,Shoulders,5.0,25,,,
2020-04-03,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-05,Chin Up,Back,77.0,10,,,
2020-04-05,Chin Up,Back,77.0,10,,,
2020-04-05,Chin Up,Back,77.0,10,,,
2020-04-05,Chin Up,Back,77.0,10,,,
2020-04-05,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-05,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-05,Seated Dumbbell Press,Shoulders,13.0,15,,,
2020-04-05,Seated Dumbbell Press,Shoulders,13.0,12,,,
2020-04-05,Push Up,Chest,65.0,30,,,
2020-04-05,Push Up,Chest,65.0,30,,,
2020-04-05,Push Up,Chest,65.0,30,,,
2020-04-05,Push Up,Chest,65.0,30,,,
2020-04-05,Lateral Dumbbell Raise,Shoulders,5.0,26,,,
2020-04-05,Lateral Dumbbell Raise,Shoulders,5.0,26,,,
2020-04-05,Lateral Dumbbell Raise,Shoulders,5.0,20,,,
2020-04-05,Dumbbell Curl,Biceps,5.0,30,,,
2020-04-05,Dumbbell Curl,Biceps,5.0,24,,,
2020-04-07,Chin Up,Back,77.0,10,,,
2020-04-07,Chin Up,Back,77.0,10,,,
2020-04-07,Chin Up,Back,77.0,10,,,
2020-04-07,Chin Up,Back,77.0,10,,,
2020-04-07,Seated Dumbbell Press,Shoulders,13.0,15,,,
